member_id,engagement_score,home_studio_region,gender,age,membership_tenure_months,avg_weekly_classes_last_6_months,num_unique_class_types_attended,auto_renew_enabled,last_attended_30_days_flag,monthly_membership_cost,referral_source,is_churned,studio_name,studio_id,address_full
M1808,53,Region_4,Non-binary,43.45242984,13,2.692307692,4,1,1,169,Community Event,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1809,29,Region_6,Female,20.42984257,1,0.913043478,3,0,1,169,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1810,63,Region_5,Male,26.20123203,40,2.384615385,4,1,1,229,Partnership,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1811,28,Region_2,Non-binary,46.15195072,1,0.756756757,2,0,1,169,Walk-in,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1812,59,Region_2,Non-binary,62.22039699,40,1.923076923,4,0,1,169,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1813,69,Region_6,Male,31.02532512,12,4.384615385,4,1,1,129,Community Event,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1814,33,Region_8,Female,30.954141,8,0.961538462,4,1,1,169,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1815,64,Region_8,Non-binary,48.95824778,21,3.423076923,4,1,1,169,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1816,27,Region_1,Female,46.52703628,1,0.7,3,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1817,54,Region_6,Male,61.35523614,54,0.769230769,4,1,1,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1818,58,Region_0,Male,60.28747433,61,0.846153846,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1819,37,Region_5,Non-binary,32.26830938,11,1.192307692,4,1,1,229,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1820,49,Region_4,Male,39.03080082,32,1.346153846,4,1,1,169,Walk-in,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1821,44,Region_1,Non-binary,34.20396988,1,2.38,4,1,1,129,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1822,90,Region_6,Male,27.12388775,71,3.461538462,4,1,1,169,Employer Program,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1823,34,Region_1,Male,36.56947296,4,1.298013245,4,1,1,129,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1824,65,Region_7,Non-binary,40.06023272,69,1.115384615,4,1,1,169,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1825,82,Region_1,Male,20.69267625,64,3.038461538,4,1,1,129,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1826,39,Region_2,Female,29.2073922,2,1.888888889,4,0,1,169,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1827,58,Region_8,Female,28.79397673,2,3.775280899,4,1,1,229,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1828,56,Region_3,Non-binary,20.66255989,11,3.115384615,4,1,1,229,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1829,50,Region_0,Non-binary,25.19644079,18,2.115384615,4,1,1,229,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1830,56,Region_0,Male,52.26009582,38,1.730769231,4,1,1,229,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1831,77,Region_0,Male,29.06776181,54,3.0,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1832,81,Region_4,Male,50.67214237,33,4.538461538,4,1,1,129,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1833,72,Region_3,Male,51.03627652,49,2.846153846,4,1,1,229,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1834,34,Region_8,Male,36.0,14,0.769230769,4,1,1,229,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1835,67,Region_4,Male,56.90349076,8,4.307692308,4,1,1,229,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1836,73,Region_2,Non-binary,47.09924709,18,4.423076923,4,1,1,129,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1837,45,Region_2,Female,50.46406571,32,0.923076923,4,1,1,169,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1838,69,Region_0,Non-binary,32.72826831,58,2.076923077,4,1,1,229,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1839,55,Region_5,Female,53.08145106,18,2.692307692,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1840,85,Region_7,Non-binary,50.84188912,50,4.0,4,1,1,129,Walk-in,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1841,69,Region_7,Female,54.19575633,57,2.076923077,4,1,1,129,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1842,81,Region_6,Non-binary,63.27994524,54,3.461538462,4,0,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1843,77,Region_3,Male,21.75496235,44,3.576923077,4,1,1,229,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1844,39,Region_1,Non-binary,30.73237509,22,0.884615385,4,1,1,229,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1845,56,Region_8,Male,49.7357974,52,1.038461538,4,1,1,169,Online Ad,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1846,56,Region_3,Non-binary,42.26146475,7,3.307692308,4,1,1,129,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1847,69,Region_5,Non-binary,24.73100616,16,4.192307692,4,1,1,169,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1848,45,Region_4,Female,32.06570842,37,0.692307692,4,1,1,229,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1849,41,Region_5,Non-binary,52.09856263,26,0.884615385,4,1,1,129,Other,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1850,75,Region_3,Non-binary,48.43805613,50,3.076923077,4,0,1,129,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1851,67,Region_1,Female,27.61943874,14,4.0,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1852,63,Region_8,Non-binary,30.19849418,56,1.538461538,4,1,1,229,Social Media,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1853,63,Region_3,Male,52.22450376,12,3.769230769,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1854,77,Region_8,Non-binary,44.03285421,68,2.307692308,4,1,1,129,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1855,40,Region_3,Female,63.12936345,3,1.921568627,4,1,1,129,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1856,52,Region_3,Male,56.1724846,44,1.0,4,1,1,129,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1857,62,Region_4,Male,34.56810404,12,3.615384615,4,1,1,229,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1858,54,Region_4,Non-binary,38.4366872,49,1.038461538,4,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1859,66,Region_0,Male,26.99794661,41,2.576923077,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1860,54,Region_8,Female,22.11362081,13,2.807692308,4,1,1,229,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1861,69,Region_7,Female,29.41273101,17,4.115384615,4,1,1,129,Friend,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1862,62,Region_7,Female,36.24914442,33,2.615384615,4,0,1,129,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1863,72,Region_7,Non-binary,41.10882957,37,3.384615385,4,1,1,129,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1864,81,Region_7,Non-binary,63.91786448,67,2.769230769,4,1,1,169,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1865,75,Region_4,Non-binary,47.26899384,65,2.269230769,4,1,1,169,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1866,26,Region_4,Male,34.2587269,3,0.5,3,0,1,129,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1867,80,Region_4,Male,62.03148528,39,4.076923077,4,1,1,169,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1868,75,Region_5,Male,29.31964408,59,2.576923077,4,0,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1869,65,Region_1,Non-binary,30.80082136,47,2.230769231,4,0,1,169,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1870,62,Region_1,Female,61.48117728,2,4.14084507,4,1,1,169,Friend,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1871,93,Region_0,Non-binary,39.8110883,58,4.423076923,4,1,1,229,Social Media,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1872,37,Region_1,Male,40.78850103,12,1.192307692,4,1,1,229,Friend,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1873,68,Region_5,Male,57.79603012,33,3.192307692,4,1,1,169,Employer Program,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1874,65,Region_4,Female,55.55646817,49,2.076923077,4,1,1,129,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1875,36,Region_5,Non-binary,54.30253251,1,1.615384615,2,1,1,129,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1876,80,Region_8,Non-binary,60.07665982,61,3.0,4,1,1,169,Other,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1877,77,Region_3,Male,35.8384668,42,3.653846154,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1878,55,Region_5,Non-binary,31.39493498,15,2.769230769,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1879,46,Region_1,Female,35.90965092,2,2.5,4,0,1,129,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1880,39,Region_4,Male,60.28747433,4,1.707317073,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1881,56,Region_5,Non-binary,29.77960301,33,2.038461538,4,0,1,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1882,81,Region_2,Male,57.13620808,30,4.653846154,4,1,1,229,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1883,62,Region_4,Non-binary,63.85489391,2,4.177419355,4,1,1,129,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1884,50,Region_5,Female,24.91718001,31,1.461538462,4,1,1,129,Walk-in,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1885,38,Region_5,Female,21.44558522,16,1.0,4,1,1,229,Walk-in,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1886,63,Region_2,Female,37.73853525,63,1.192307692,4,1,1,169,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1887,52,Region_7,Non-binary,22.34633812,47,0.923076923,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1888,34,Region_2,Female,52.3559206,14,0.730769231,4,1,1,129,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1889,60,Region_7,Female,20.88980151,36,2.230769231,4,1,1,169,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1890,47,Region_8,Non-binary,29.70020534,20,1.730769231,4,1,1,169,Other,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1891,34,Region_4,Female,25.66461328,4,1.258992806,4,0,1,169,Social Media,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1892,70,Region_5,Non-binary,52.04928131,31,3.5,4,0,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1893,29,Region_1,Female,24.81587953,5,0.722580645,4,1,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1894,12,Region_1,Non-binary,24.50102669,2,1.179775281,4,1,0,229,Friend,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1895,79,Region_8,Non-binary,56.26557153,59,3.038461538,4,1,1,229,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1896,63,Region_7,Female,57.69472964,28,2.923076923,4,1,1,169,Friend,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1897,54,Region_5,Non-binary,42.20670773,7,3.115384615,4,1,1,229,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1898,50,Region_0,Male,31.1211499,43,0.884615385,4,1,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1899,56,Region_7,Female,53.35523614,57,0.769230769,4,1,1,169,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1900,75,Region_4,Non-binary,25.60438056,71,1.961538462,4,1,1,229,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1901,67,Region_4,Non-binary,22.91307324,55,2.038461538,4,1,1,169,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1902,70,Region_4,Non-binary,20.12867899,35,3.307692308,4,1,1,169,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1903,40,Region_3,Non-binary,47.16495551,25,0.846153846,4,1,1,229,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1904,54,Region_3,Female,46.68309377,46,1.192307692,4,1,1,229,Online Ad,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1905,36,Region_6,Female,19.1430527,15,0.923076923,4,0,1,169,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1906,58,Region_1,Female,58.6036961,60,0.807692308,4,1,1,169,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1907,93,Region_1,Female,51.83025325,68,3.961538462,4,1,1,169,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1908,27,Region_3,Non-binary,22.42299795,5,0.547486034,4,1,1,129,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1909,46,Region_3,Non-binary,26.67761807,17,1.846153846,4,1,1,129,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1910,55,Region_3,Non-binary,37.32511978,6,3.230769231,4,1,1,229,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1911,42,Region_6,Female,58.50787132,18,1.346153846,4,1,1,229,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1912,72,Region_6,Male,26.17385352,29,3.769230769,4,1,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1913,49,Region_5,Female,30.97604381,38,1.0,4,1,1,169,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1914,50,Region_0,Male,46.46680356,1,3.017241379,4,1,1,169,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1915,58,Region_6,Non-binary,27.75906913,43,1.730769231,4,1,1,169,Friend,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1916,66,Region_5,Male,40.8733744,43,2.538461538,4,1,1,229,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1917,91,Region_6,Female,39.74811773,62,4.076923077,4,0,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1918,84,Region_5,Non-binary,38.59000684,65,3.153846154,4,1,1,229,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1919,52,Region_4,Male,27.67419576,18,2.346153846,4,1,1,169,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1920,40,Region_4,Non-binary,53.14442163,1,2.0,2,1,1,229,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1921,11,Region_1,Female,41.0349076,10,0.615384615,4,1,0,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1922,46,Region_8,Non-binary,50.91581109,33,0.961538462,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1923,46,Region_3,Female,24.1779603,1,2.625,4,1,1,169,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1924,31,Region_4,Non-binary,23.55373032,9,0.730769231,4,1,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1925,40,Region_5,Male,19.44969199,21,1.038461538,4,1,1,129,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1926,48,Region_3,Male,35.04449008,35,1.115384615,4,1,1,229,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1927,82,Region_0,Male,22.31074606,64,3.076923077,4,1,1,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1928,34,Region_1,Male,35.76180698,2,1.3125,4,1,1,229,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1929,92,Region_8,Male,34.9431896,64,4.038461538,4,1,1,129,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1930,64,Region_1,Female,48.78302533,69,1.0,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1931,33,Region_5,Male,47.18138261,7,1.0,4,1,1,229,Social Media,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1932,70,Region_1,Male,43.27720739,67,1.653846154,4,0,1,229,Walk-in,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1933,57,Region_3,Male,28.79671458,29,2.307692308,4,0,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1934,37,Region_6,Non-binary,29.46201232,20,0.730769231,4,1,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1935,80,Region_8,Male,43.87953457,40,4.0,4,1,1,229,Social Media,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1936,38,Region_3,Non-binary,32.62149213,6,1.538461538,4,1,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1937,48,Region_6,Female,19.91238877,34,1.192307692,4,1,1,169,Other,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1938,29,Region_0,Non-binary,29.91649555,1,0.945945946,3,1,1,229,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1939,63,Region_3,Non-binary,40.42162902,38,2.461538462,4,1,1,229,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1940,33,Region_3,Non-binary,62.78439425,12,0.769230769,4,1,1,169,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1941,64,Region_2,Female,52.44626968,34,2.730769231,4,1,1,229,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1942,67,Region_8,Non-binary,20.66803559,51,2.230769231,4,1,1,169,Friend,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1943,54,Region_5,Non-binary,19.06913073,28,2.0,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1944,63,Region_4,Non-binary,34.93223819,59,1.384615385,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1945,63,Region_7,Non-binary,23.57015743,50,1.884615385,4,1,1,129,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1946,66,Region_7,Non-binary,45.43463381,70,1.153846154,4,1,1,229,Community Event,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1947,62,Region_6,Male,38.72416153,61,1.192307692,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1948,34,Region_3,Non-binary,62.76796715,53,0.846153846,4,1,0,169,Community Event,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1949,36,Region_7,Non-binary,36.78028747,15,0.923076923,4,1,1,169,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1950,62,Region_1,Female,46.19575633,65,1.0,4,1,1,129,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1951,78,Region_4,Female,54.71047228,36,4.038461538,4,1,1,229,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1952,55,Region_2,Female,54.92950034,9,3.076923077,4,1,1,229,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1953,51,Region_7,Non-binary,63.29089665,6,2.807692308,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1954,47,Region_1,Male,48.30663929,2,2.636363636,4,1,1,229,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1955,51,Region_0,Non-binary,21.229295,41,1.076923077,4,1,1,169,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1956,37,Region_6,Female,25.45653662,19,0.807692308,4,1,1,229,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1957,43,Region_0,Male,32.84325804,10,1.807692308,4,1,1,129,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1958,32,Region_5,Male,62.99247091,5,0.987179487,4,1,1,169,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1959,53,Region_8,Non-binary,36.56947296,28,1.961538462,4,1,1,229,Other,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1960,70,Region_4,Male,52.81587953,14,4.307692308,4,1,1,169,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1961,41,Region_2,Non-binary,29.53593429,33,0.538461538,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1962,63,Region_0,Female,52.47364819,10,3.884615385,4,0,1,129,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1963,81,Region_5,Non-binary,27.07734428,54,3.423076923,4,1,1,169,Social Media,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1964,42,Region_2,Male,54.13826146,5,2.032258065,4,1,1,169,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
